age,bio,job,school,anthem_title,anthem_artist,gender,descriptor_text,interest_text,total_photos,desition,longitud,latitud,hash_key,descriptor,interest,city_hashed
21.0,"i am an american student who loves the beach, eating well and being on boats    ",['NotSpecified'],Elon University,Let It Happen,Tame Impala,Woman,, comedy music travel festivals,8,2,-5.988045445,37.38413377,-6.267967267415978e+18,[],"['Comedy', 'Music', 'Travel', 'Festivals']",e158fd943c298151b741000b66f207f04bc36bcd5a3060014d85283e474c1ed7
29.0,chiclana-seville,['NotSpecified'],,Another Love,Tom Odell,Woman,|Cat|Gemini|Beer, camping tattoos photography travel movies,7,2,-5.988045445,37.38413377,-6.174033569946006e+17,"['Cat', 'Gemini', 'Beer']","['Camping', 'Tattoos', 'Photography', 'Travel', 'Movies']",e628ea064330fa796a75a25277024f9c7cc22667770686cb15e0fe9f32ea56c0
18.0, talk to me,['NotSpecified'],,,,Man,|Omnivore|Non-smoker|Occasionally|Sagittarius|All the drinks|Dog, disney netflix travel reading swimming,4,2,-5.988045445,37.38413377,-5.337027193344461e+18,"['Omnivore', 'Non-smoker', 'Occasionally', 'Sagittarius', 'All the drinks', 'Dog']","['Disney', 'Netflix', 'Travel', 'Reading', 'Swimming']",62d5fe8c564819c1d0a7a8836e69da1cd3d8c15e093ae2a7c6980d20fa681b13
20.0,to meet new people :cowboy_hat_face:  ,['NotSpecified'],Universidad de Sevilla,,,Woman,|Libra|Better in person|Socially active|Occasionally|Beer|In College|Smoker, sports camping festivals travel tattoos,11,2,-5.988045445,37.38413377,-1.4647568350270236e+18,"['Libra', 'Better in person', 'Socially active', 'Occasionally', 'Beer', 'In College', 'Smoker']","['Sports', 'Camping', 'Festivals', 'Travel', 'Tattoos']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
21.0,when they took away my holy week; the fair and the carnival; they took away my life.  philology project that is dying for federico garcia lorca.  the history of art fascinates me and literature makes me lose my mind (although i don't say no to a disco session).  i haven't caught covid for two years but in exchange i have caught quite a few imbeciles.,['NotSpecified'],Universidad de Sevilla,,,Man,, reading travel dancing bar hopping clubbing,5,2,-5.988045445,37.38413377,-1.4360269963655777e+18,[],"['Reading', 'Travel', 'Dancing', 'Bar Hopping', 'Clubbing']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
,cm  kg,['NotSpecified'],Universidad del País Vasco,Desert Rose - Radio Edit,Sting,Man,, skiing travel movies reading,8,2,-5.988045445,37.38413377,7.760391447000929e+18,[],"['Skiing', 'Travel', 'Movies', 'Reading']",500a2b51765bf57441a2a5ba95621dcccc92722c51d321cef2d28c0084181b2f
23.0,mexican in spain,['NotSpecified'],,,,Woman,|Sagittarius|Better in person|Socially active|Occasionally|Non-smoker|Wine|All the pets, gym language exchange photography reggaeton road trips,8,2,-5.988045445,37.38413377,4.735846288328103e+18,"['Sagittarius', 'Better in person', 'Socially active', 'Occasionally', 'Non-smoker', 'Wine', 'All the pets']","['Gym', 'Language Exchange', 'Photography', 'Reggaeton', 'Road Trips']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
19.0, talk to me; i don't bite :) ;,['Estudiante at UPO'],Universidad Pablo de Olavide,Barbie Dreams,Nicki Minaj,Man,|B time texter|Sober|Socially active|Non-smoker|Omnivore|Pet-free|In College, social media photography mountains fashion music,11,2,-5.988045445,37.38413377,-1.444902511496741e+18,"['B time texter', 'Sober', 'Socially active', 'Non-smoker', 'Omnivore', 'Pet-free', 'In College']","['Social Media', 'Photography', 'Mountains', 'Fashion', 'Music']",e628ea064330fa796a75a25277024f9c7cc22667770686cb15e0fe9f32ea56c0
40.0,artist  cm tp,['NotSpecified'],Joy And Sorrow,,,Man,,nan,5,2,-5.988045445,37.38413377,-8.076915329173714e+18,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
22.0,"** hi, i'm french and i'm staying in seville for a few months. here, i'm not looking for anything in particular, just interesting encounters :winking_face: let's see if you can impress me lol   can speak :france::spain::united_kingdom:",['NotSpecified'],ESCP Europe,Wind Of Change,Scorpions,Woman,|Aquarius|Better in person|Non-smoker, music language exchange travel,6,2,-5.988045445,37.38413377,-3.445920835199882e+18,"['Aquarius', 'Better in person', 'Non-smoker']","['Music', 'Language Exchange', 'Travel']",e628ea064330fa796a75a25277024f9c7cc22667770686cb15e0fe9f32ea56c0
31.0,instagram   looking for kindness and smartness in this app  :magnifying_glass_tilted_right: :red_heart: :brain: searching for kindness and smartness   graduated from the nutrition career. i study a master's degree in education. i work for the state. i am also a professor at the university.  i love deep conversations; laugh a lot; very good food; dance uuff i like it!! travel; family and lovers!!  i love the movies :popcorn: and sweets :candy: :lollipop:,['NotSpecified'],Universidad Iberoamericana,,,Man,, travel movies dancing language exchange,11,2,-5.988045445,37.38413377,-3.6605078845174e+17,[],"['Travel', 'Movies', 'Dancing', 'Language Exchange']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
20.0,i love that they tell me what a great hair i have; because my father is bald and we will have to show off until it ends :sun_with_face:,['Estudiante Trabajo Social'],Universidad Pablo de Olavide,KITT y los coches del pasado,Ladilla Rusa; Joan Colomo; Los Ganglios; Laura Santos; Lady Gipsy,Man,|Cancer|Better in person|Omnivore|Occasionally|Non-smoker|Beer|Pet-free|Off the grid|In College, nature coffee environmentalism outdoors,8,2,-5.988045445,37.38413377,-1.4479928908795272e+18,"['Cancer', 'Better in person', 'Omnivore', 'Occasionally', 'Non-smoker', 'Beer', 'Pet-free', 'Off the grid', 'In College']","['Nature', 'Coffee', 'Environmentalism', 'Outdoors']",e628ea064330fa796a75a25277024f9c7cc22667770686cb15e0fe9f32ea56c0
24.0,a few beers in the sun are not to be denied to anyone :zany_face:,['NotSpecified'],University of Seville Universidad de Sevilla,Me Porto Bonito,Bad Bunny; Chencho Corleone,Man,|Socially active|Gemini|Gin, dancing netflix fashion activism,5,2,-5.988045445,37.38413377,-5.278063186093331e+18,"['Socially active', 'Gemini', 'Gin']","['Dancing', 'Netflix', 'Fashion', 'Activism']",e628ea064330fa796a75a25277024f9c7cc22667770686cb15e0fe9f32ea56c0
33.0,hi.   i'm pure libra and free; here i am surviving the era of lesbian relationships.  insta -->,['Frorista Industrial at Cobra.'],Politécnico de Sevilla.,Watershed,Giant Rooks,Man,|Libra|Better in person|Omnivore|Beer|Dog|No mask & no distance|Non-smoker|Gym rat, walking music gym bar hopping travel,9,2,-5.988045445,37.38413377,3.790649081188288e+18,"['Libra', 'Better in person', 'Omnivore', 'Beer', 'Dog', 'No mask & no distance', 'Non-smoker', 'Gym rat']","['Walking', 'Music', 'Gym', 'Bar Hopping', 'Travel']",e628ea064330fa796a75a25277024f9c7cc22667770686cb15e0fe9f32ea56c0
34.0,andalusian architect  ,['NotSpecified'],,,,Man,, movies festivals art escape cafe,6,2,-5.988045445,37.38413377,-2.978294679745107e+18,[],"['Movies', 'Festivals', 'Art', 'Escape Cafe']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
26.0,i have no fucking idea what i'm doing here. i just know that every morning i burn my toast and overcook my coffee. don't ever ask me to make you breakfast if you don't want to die.,['Estudiante'],Ilipa Magna,ICH TU DIR WEH,Rammstein,Man,|Taurus|Better in person|Cat|Wine|Smoker, reading movies writing drawing memes,8,2,-5.988045445,37.38413377,1.2639890306255373e+18,"['Taurus', 'Better in person', 'Cat', 'Wine', 'Smoker']","['Reading', 'Movies', 'Writing', 'Drawing', 'Memes']",e628ea064330fa796a75a25277024f9c7cc22667770686cb15e0fe9f32ea56c0
19.0,i like meeting new people; and beer:heart_hands_light_skin_tone:,['NotSpecified'],,,,Woman,|Taurus|Better in person|Beer, craft beer picnicking,5,2,-5.988045445,37.38413377,5.873405634292835e+18,"['Taurus', 'Better in person', 'Beer']","['Craft Beer', 'Picnicking']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
21.0,lover of traveling and sunsets with a beer uniovi pedagogy,['Estudiante'],Uniovi,N95,Kendrick Lamar,Woman,|Capricorn|Better in person|Occasionally|Beer|In College|Social smoker, travel shopping instagram reggaeton town festivities,8,2,-5.669032304,43.53326807,-1.9204924246826696e+18,"['Capricorn', 'Better in person', 'Occasionally', 'Beer', 'In College', 'Social smoker']","['Travel', 'Shopping', 'Instagram', 'Reggaeton', 'Town Festivities']",3f1498e968990117db753a345b647276b8c35a167b906984b91c85e11423c5c3
23.0,latino living in europe :spain:  • i like meeting new people; chatting & sharing….,['NotSpecified'],,,,Man,|Socially active|PhD|Gemini|All the drinks|Gym rat|Smoker when drinking, sushi home workout travel gym movies,8,2,-5.669032304,43.53326807,4.937637423089897e+18,"['Socially active', 'PhD', 'Gemini', 'All the drinks', 'Gym rat', 'Smoker when drinking']","['Sushi', 'Home Workout', 'Travel', 'Gym', 'Movies']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
21.0,yes; i'm ugly and i'm very bored. let's see if we can talk to someone.,['NotSpecified'],Universidad de Oviedo,,,Man,|Non-smoker|Capricorn|Dog, tea cooking sushi outdoors active lifestyle,3,2,-5.669032304,43.53326807,1.074860947888253e+18,"['Non-smoker', 'Capricorn', 'Dog']","['Tea', 'Cooking', 'Sushi', 'Outdoors', 'Active Lifestyle']",fa09f9d976c97495c1f5d1a5de5c6fad93dd06a986a8b6c8c3f37e4154a87b21
20.0, ; i have daughters :cat_face::cat_face: and brothers:dog_face::dog_face: i really like going out to party i love the world of motors in general:beaming_face_with_smiling_eyes: i made this profile in the morning laughing with my friends and in the end i stayed hahaha  i'm not looking for anything in particular; but please; if you have spelling mistakes; don't like me.  oh; and i spend the day sleeping:zzz::zzz:,['Camarera'],ies roces,Solo pienso en ti,Denom,Woman,|Aquarius|B time texter|Socially active|Mix drinks|Carnivore|All the pets|Never|Extroverted|No mask & no distance|Non-smoker|Bachelors, travel tattoos photography netflix,11,2,-5.669032304,43.53326807,7.016836905854026e+17,"['Aquarius', 'B time texter', 'Socially active', 'Mix drinks', 'Carnivore', 'All the pets', 'Never', 'Extroverted', 'No mask & no distance', 'Non-smoker', 'Bachelors']","['Travel', 'Tattoos', 'Photography', 'Netflix']",d050c79dd8bee6796462392135aff3a72587a750c54f7e49719014adef009cab
28.0,how difficult it is to describe oneself in words.  ,['NotSpecified'],,,,Man,, travel sports foodie tour netflix,7,2,-5.669032304,43.53326807,-8.825936686734123e+18,[],"['Travel', 'Sports', 'Foodie Tour', 'Netflix']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
26.0,"i like beer; but for a good date you can also invite me to some cabrales potatoes and some ciders, that's fine. i like good food and good drinks too.   asturian   the thing about the nasa may be a lie",['NASA'],Escuela de La Vida,Heat Waves,Glass Animals,Man,,nan,8,2,-5.669032304,43.53326807,-6.447294618626288e+18,[],[],d050c79dd8bee6796462392135aff3a72587a750c54f7e49719014adef009cab
33.0,"hi, i'm a nice person; conversationalist; explorer.   i'm from venezuela   i live in gijón",['arquitecto'],Polytechnic University Institute Santiago Mariño,,,Man,|Non-smoker|Aries|Dog|B time texter|Omnivore|Beer, hiking bar hopping binge-watching tv shows netflix bicycle racing,8,2,-5.669032304,43.53326807,4.254778470755365e+18,"['Non-smoker', 'Aries', 'Dog', 'B time texter', 'Omnivore', 'Beer']","['Hiking', 'Bar Hopping', 'Binge-Watching TV shows', 'Netflix', 'Bicycle Racing']",d050c79dd8bee6796462392135aff3a72587a750c54f7e49719014adef009cab
26.0,"i am a very naughty transvestite, i like to have a good time and party hard. i have not had any surgery, not even breasts or anything else, i am just as you see in the photos.",['NotSpecified'],,,,Woman,|Occasionally|Cocktails|Vegetarian|In College, makeup walking travel movies social media,6,2,-5.669032304,43.53326807,-9.226172141712972e+17,"['Occasionally', 'Cocktails', 'Vegetarian', 'In College']","['Makeup', 'Walking', 'Travel', 'Movies', 'Social Media']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
22.0,"meet people, make plans and have fun",['NotSpecified'],,,,Woman,|Non-smoker|Dog|Gym rat|In College, gym volunteering mountains active lifestyle hiking,7,2,-5.669032304,43.53326807,-4.127689197180631e+17,"['Non-smoker', 'Dog', 'Gym rat', 'In College']","['Gym', 'Volunteering', 'Mountains', 'Active Lifestyle', 'Hiking']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
31.0,shy; friendly and very talkative. will it be possible to find someone to have a good conversation with over a beer?,['Enfermero at Sespa'],Universidad de Oviedo,,,Man,|Sagittarius|B time texter|Omnivore|Non-smoker|Socially active|Occasionally|Wine|Pet-free, escape cafe coffee disney wine 90s kid,7,2,-5.669032304,43.53326807,5.849382797546832e+18,"['Sagittarius', 'B time texter', 'Omnivore', 'Non-smoker', 'Socially active', 'Occasionally', 'Wine', 'Pet-free']","['Escape Cafe', 'Coffee', 'Disney', 'Wine', '90s Kid']",d050c79dd8bee6796462392135aff3a72587a750c54f7e49719014adef009cab
21.0,better by insta je:,['NotSpecified'],University of Oviedo Universidad de Oviedo,Me Porto Bonito,Bad Bunny; Chencho Corleone,Woman,|Libra|Better in person|Wine|In College, comedy netflix travel dancing nhtlife,8,2,-5.669032304,43.53326807,9.023273100505258e+18,"['Libra', 'Better in person', 'Wine', 'In College']","['Comedy', 'Netflix', 'Travel', 'Dancing', 'Nhtlife']",540c3f01826916b085032f031b60d929e127b819aad40c728fc33672b98a8e52
22.0,i'm an italian on erasmus :upside-down_face: ,['NotSpecified'],University of Oviedo Universidad de Oviedo,,,Man,|Non-smoker, nature travel reading music,8,2,-5.669032304,43.53326807,-7.916677956522999e+18,['Non-smoker'],"['Nature', 'Travel', 'Reading', 'Music']",fa09f9d976c97495c1f5d1a5de5c6fad93dd06a986a8b6c8c3f37e4154a87b21
34.0,without complications…,['NotSpecified'],Universidad de Oviedo,As It Was,Harry Styles,Man,|Sagittarius|Better in person|Omnivore|Occasionally|Non-smoker|All the drinks|Pet-free|Off the grid|In College, ice cream hiking collecting active lifestyle netflix,5,2,-5.669032304,43.53326807,5.289228030867095e+18,"['Sagittarius', 'Better in person', 'Omnivore', 'Occasionally', 'Non-smoker', 'All the drinks', 'Pet-free', 'Off the grid', 'In College']","['Ice Cream', 'Hiking', 'Collecting', 'Active Lifestyle', 'Netflix']",d050c79dd8bee6796462392135aff3a72587a750c54f7e49719014adef009cab
20.0,"i'm not looking to fuck :sleepy_face::face_with_tears_of_joy: i'll let you know right away   instagram:   i'm a very talkative person, apart from being very energetic. i'm applying for a civil guard position. i do boxing; i'm learning to climb; i go to the gym. i like everything related to nature; getaways (i dream of a camper van :raising_hands:). i also draw; i like to read;..",['ayudante de camarera y opositora a guardia civil'],les n1 Gijón,Wish You Were Here,Pink Floyd,Woman,|Libra|B time texter|Beer|All the pets|Gym rat|Physical touch|Extroverted|Mask up|Non-smoker|Vegetarian, sports music art hiking reading,10,2,-5.669032304,43.53326807,-6.594986624504252e+18,"['Libra', 'B time texter', 'Beer', 'All the pets', 'Gym rat', 'Physical touch', 'Extroverted', 'Mask up', 'Non-smoker', 'Vegetarian']","['Sports', 'Music', 'Art', 'Hiking', 'Reading']",d050c79dd8bee6796462392135aff3a72587a750c54f7e49719014adef009cab
28.0,and don't be confused,['NotSpecified'],Universidad de Santiago de Compostela,My Life,Imagine Dragons,Man,|Aquarius, travel soccer netflix,4,2,-5.669032304,43.53326807,4.127613030866775e+18,['Aquarius'],"['Travel', 'Soccer', 'Netflix']",d050c79dd8bee6796462392135aff3a72587a750c54f7e49719014adef009cab
23.0,dancer,['NotSpecified'],ESIC Business and Marketing School,,,Man,,nan,5,2,-3.684574603,40.41521157,-9.8931066350152e+17,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
24.0,"i'm in my last semester of medicine. before the responsibility comes, i've decided to take a solo trip to europe this summer.  i'm going to madrid; balearic islands; barcelona; lisbon and amsterdam. i want to make new friends and have a good time!",['NotSpecified'],,I Drink Wine,Adele,Man,|Aquarius|ENTP|Omnivore|Dog|Bachelors|Smoker when drinking, photography paddle boarding wine nhtlife sailing,7,2,-3.684574603,40.41521157,-8.23162513084722e+18,"['Aquarius', 'ENTP', 'Omnivore', 'Dog', 'Bachelors', 'Smoker when drinking']","['Photography', 'Paddle Boarding', 'Wine', 'Nhtlife', 'Sailing']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
29.0,on vacation! meet and make love:sun_with_face: good vibes always! ,['NotSpecified'],,,,Man,, marvel language exchange foodie tour bar hopping festivals,6,2,-3.684574603,40.41521157,3.865649010001058e+18,[],"['Marvel', 'Language Exchange', 'Foodie Tour', 'Bar Hopping', 'Festivals']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
24.0,"if anyone can have mine, i don't want it anymore.  insta  caribbean:venezuela: - madrid :round_pushpin:",['NotSpecified'],,,,Man,, netflix mountains wine running,7,2,-3.684574603,40.41521157,6.916565082839257e+18,[],"['Netflix', 'Mountains', 'Wine', 'Running']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
40.0,i'm looking for friendship and good times without complications. i'm a bear; for being very hairy.,['NotSpecified'],,,,Man,, travel reading road trips,4,2,-3.684574603,40.41521157,2.831565713260174e+18,[],"['Travel', 'Reading', 'Road Trips']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
