age,bio,job,school,anthem_title,anthem_artist,gender,descriptor_text,interest_text,total_photos,desition,longitud,latitud,hash_key,descriptor,interest,city_hashed
21,artista; músico; fotógrafo; videografo y estudiante de medicina a partes desuales; aprendiz de todo y maestro de nada|supongo que indie-boy|✨✨✨,['NotSpecified'],Facultad Ciudad Real,Domingo,El Virtual,['Man'],|Better in person|Socially active|Occasionally|Beer|In College|Social smoker,|Photography|Memes|Padel|Reading|Music,10,2,-2.608743926,39.27555492,6113908316601375206,"['Better in person', 'Socially active', 'Occasionally', 'Beer', 'In College', 'Social smoker']","['Photography', 'Memes', 'Padel', 'Reading', 'Music']",993a9e17b1ebd3413b5f54923d5141a750a3604f7a69fc8ba4e50eee7da7ba00
21,insta: 600meme||Traveling around Europe for 3 months; so I’m in need of a tour guide and someone to show me all the good techno spots 🤪||35 countries and counting 🌎,['Premed Student'],Arizona State University,Innerbloom,RÜFÜS DU SOL,['Woman'],|Pisces|Better in person|Socially active|Non-smoker|Cocktails|Gym rat|Bachelors,|Dancing|Cooking|Road Trips|Music|Karaoke,11,2,-2.608743926,39.27555492,5969911973711744167,"['Pisces', 'Better in person', 'Socially active', 'Non-smoker', 'Cocktails', 'Gym rat', 'Bachelors']","['Dancing', 'Cooking', 'Road Trips', 'Music', 'Karaoke']",5c16081dc8c6c87a151bfa0a53e1e0f4f6af5155559b51f0e6e73b14ccaf13b7
25,Intentando buscar mi media naranja aquí( parece una locura pero así es)|1.84|,['Graduado en Medicina'],Facultad de Medicina,Bohemian Rhapsody - Remastered 2011,Queen,['NotSpecified'],|Cancer|Better in person|Omnivore|Cat|Socially active|Non-smoker|All the drinks|Bachelors,|Nature|Travel|Netflix|Extrovert|Reggaeton,5,2,-2.608743926,39.27555492,2628992159627180638,"['Cancer', 'Better in person', 'Omnivore', 'Cat', 'Socially active', 'Non-smoker', 'All the drinks', 'Bachelors']","['Nature', 'Travel', 'Netflix', 'Extrovert', 'Reggaeton']",993a9e17b1ebd3413b5f54923d5141a750a3604f7a69fc8ba4e50eee7da7ba00
21,ESP/ENG||Dibujo cositas |Pasarnos la tarde viendo pelis??? si quiero|Estoy más en letterboxd que whatsapp||Juegos: Final Fantasy XIV; Animal Crossing; Okami; Los Sims; Stardew Valley; Project Diva...|| (por si acaso),['NotSpecified'],Escuela Superior de Imagen y Sonido CES,Thai Food,Rakky Ripper,['NotSpecified'],|Aries|B time texter|Sober|Socially active|Non-smoker|Reptile|In College,|Movies|Art|Netflix,7,2,-2.608743926,39.27555492,1656305225212505486,"['Aries', 'B time texter', 'Sober', 'Socially active', 'Non-smoker', 'Reptile', 'In College']","['Movies', 'Art', 'Netflix']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
28,No suelo mirar esto a menudo; encuentrame en instagram !,['NotSpecified'],,,,['NotSpecified'],,,11,2,-2.608743926,39.27555492,-2645531648679529635,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
26,Soy del montón bueno; porque hay un montón bueno y un montón malo; pues yo soy del bueno. Luego esta el montón que te cagas; pero esos están aparte...|||Twiter: ||Gustos frikis si te gusta el lol; wow; Genshin; o anime perfecto; otaku pero yo me baño🥺||Si has llegado hasta aquí; quiero que sepas que tengo ansiedad social y agorafobia; así que si tienes dudas pregunta sin problema,['estudiante'],Escuela de Arte Pedro Almodóvar,Como Si Fueras a Morir Mañana,Leiva,['NotSpecified'],|Leo|B time texter|Sober|Omnivore|Socially active|Occasionally|Non-smoker|Dog|In College,|Disney|Home Workout|League of Legends|Anime|Netflix,8,2,-2.608743926,39.27555492,-8259070721450091731,"['Leo', 'B time texter', 'Sober', 'Omnivore', 'Socially active', 'Occasionally', 'Non-smoker', 'Dog', 'In College']","['Disney', 'Home Workout', 'League of Legends', 'Anime', 'Netflix']",993a9e17b1ebd3413b5f54923d5141a750a3604f7a69fc8ba4e50eee7da7ba00
35,Busco conocer gente nueva sencilla; sincera y simpática 😉,['NotSpecified'],,,,['NotSpecified'],|Better in person|Occasionally|Non-smoker|All the pets,|Reading|Travel|Music|Gym|Bar Hopping,7,2,-2.608743926,39.27555492,-8897661075852496128,"['Better in person', 'Occasionally', 'Non-smoker', 'All the pets']","['Reading', 'Travel', 'Music', 'Gym', 'Bar Hopping']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
18,Soy mini pero mona :)))✨ ns como coño funciona esto pero soy maja JAJAJA,['NotSpecified'],Arabe,Me Porto Bonito,Bad Bunny; Chencho Corleone,['Woman'],|Cancer|Better in person|Omnivore|Socially active|Non-smoker|All the drinks|Dog|Gym rat|In College,|Party Animal|Running|Gym|Photography|Instagram,11,2,-2.608743926,39.27555492,-9002705962349221279,"['Cancer', 'Better in person', 'Omnivore', 'Socially active', 'Non-smoker', 'All the drinks', 'Dog', 'Gym rat', 'In College']","['Party Animal', 'Running', 'Gym', 'Photography', 'Instagram']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
23,En proceso de ser ingeniero informático.|Me gustan los planes mas bien tranquilos; pero me encanta salir; sobre todo descubrir lugares nuevos.|No tengo problema con las distancias.|Se me da bien escuchar; háblame de lo que te gusta o te inquieta!,['Desarrollador web at NTT'],UCLM,,,['NotSpecified'],|Virgo|Better in person|Omnivore|Socially active|Occasionally|Non-smoker|All the drinks|Dog|In College,|Travel|Gym|Bar Hopping|Car Racing|Memes,5,2,-2.608743926,39.27555492,6308182137542716018,"['Virgo', 'Better in person', 'Omnivore', 'Socially active', 'Occasionally', 'Non-smoker', 'All the drinks', 'Dog', 'In College']","['Travel', 'Gym', 'Bar Hopping', 'Car Racing', 'Memes']",993a9e17b1ebd3413b5f54923d5141a750a3604f7a69fc8ba4e50eee7da7ba00
21,Estudiante de Medicina. Amante de las causas perdidas ♥️,['NotSpecified'],,,,['Woman'],|Occasionally|Non-smoker|In College,|Sports|Foodie Tour|Music|World Traveler,4,2,-2.608743926,39.27555492,-5087663576519748583,"['Occasionally', 'Non-smoker', 'In College']","['Sports', 'Foodie Tour', 'Music', 'World Traveler']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
22,Maestro con grande dotes frikis 🎮🕹️|¿La patata? No se puede poseer Marge 🥔|🐾♐🎵,['NotSpecified'],Also went to Universidad de Castilla-La Mancha,Cuando zarpa el amor,Camela,['NotSpecified'],|Cat|Non-smoker|Socially active|Sagittarius|All the drinks|Masters|Better in person,|Potato Omelette|Twitch|Disney|Netflix|Marvel,7,2,-2.608743926,39.27555492,-480427931586938623,"['Cat', 'Non-smoker', 'Socially active', 'Sagittarius', 'All the drinks', 'Masters', 'Better in person']","['Potato Omelette', 'Twitch', 'Disney', 'Netflix', 'Marvel']",993a9e17b1ebd3413b5f54923d5141a750a3604f7a69fc8ba4e50eee7da7ba00
29,Me gusta viajar; el deporte; leer pero sobre todo que me saquen una sonrisa; sabemos que el físico atrae pero la forma de ser es lo que te termina de enganchar y provoca esa tontería que hace sentirte como un niño; no busco nada en concreto pero me gustaría que me hicieran sentir así; como un niño.. . Y ¿a quien no?,['Administración Y Comercial De Telecomunicaciones at Ibersontel'],,,,['NotSpecified'],|Occasionally|Non-smoker|Capricorn,,10,2,-2.608743926,39.27555492,617008861723961728,"['Occasionally', 'Non-smoker', 'Capricorn']",[],993a9e17b1ebd3413b5f54923d5141a750a3604f7a69fc8ba4e50eee7da7ba00
24,Madrid. Del 97. Pastelero. La vida se me hace bola. Quiero conocer gente guay; dale al corazón no te arrepentirás 😜,['Barista at Starbucks'],Universidad Le Cordon Bleu,Baby Tú Me Encantas <3 (Remix),Mentaguay; Manu Cort,['Man'],|Cancer|B time texter|Socially active|Occasionally|Non-smoker|Cocktails|Carnivore|Pet-free,|Cooking|Baking|Travel|Netflix|Foodie Tour,5,2,-2.608743926,39.27555492,-6205361312057017837,"['Cancer', 'B time texter', 'Socially active', 'Occasionally', 'Non-smoker', 'Cocktails', 'Carnivore', 'Pet-free']","['Cooking', 'Baking', 'Travel', 'Netflix', 'Foodie Tour']",500a2b51765bf57441a2a5ba95621dcccc92722c51d321cef2d28c0084181b2f
21,Por allí viene Durruti|sin carroza y sin dinero;|saludando a todo el mundo;|campesino y jornalero.||No me deja poner maricón como orientación sexual. Me siento discriminado.||,['Estudiante de filología Hispánica at Uclm'],Also went to Universidad de Castilla-La Mancha,The Barrel,Aldous Harding,['NotSpecified'],|Sagittarius|Better in person|Omnivore|Socially active|Occasionally|Non-smoker|Dog|In College|All the drinks,|Museum|Art|Walking|Outdoors,11,2,-2.608743926,39.27555492,-1718078420488485566,"['Sagittarius', 'Better in person', 'Omnivore', 'Socially active', 'Occasionally', 'Non-smoker', 'Dog', 'In College', 'All the drinks']","['Museum', 'Art', 'Walking', 'Outdoors']",993a9e17b1ebd3413b5f54923d5141a750a3604f7a69fc8ba4e50eee7da7ba00
20,Soy un poco tímido pero si cojo confianza soy una bomba de relojería; una fiesta conmo puede ser toda una aventura nunca se sabe como va a terminar la noche; conmo no te vas a aburrir.|No tengo Instagram; yo soy más de twitter,['Estudiante'],Universidad Antonio de Nebrija,Demonios y Bares de Viejos,Costa; Natos y Waor,['NotSpecified'],|Virgo|Better in person|Occasionally|All the drinks|Carnivore|Dog|In College|Smoker,|Tattoos|Music|Festivals,10,2,-2.608743926,39.27555492,-126797368725671597,"['Virgo', 'Better in person', 'Occasionally', 'All the drinks', 'Carnivore', 'Dog', 'In College', 'Smoker']","['Tattoos', 'Music', 'Festivals']",993a9e17b1ebd3413b5f54923d5141a750a3604f7a69fc8ba4e50eee7da7ba00
22,Suelo ir a ver cuál es vuestra canción favorita👀|Estoy estudiando ingeniería mecánica pero mi corazón es de la arquitectura ❤️,['NotSpecified'],Also went to Universidad de Castilla-La Mancha,Perra,Roberta Bandini,['Man'],,,9,2,-2.608743926,39.27555492,6303665910754067132,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
22,Abstenerse flipados de la vida,['NotSpecified'],Universidad Rey Juan Carlos,,,['NotSpecified'],|Socially active|Non-smoker|Vegan|Pet-free|Gym rat|Bachelors|Cocktails,|Comedy|Travel|Photography|Music|Coffee,3,2,-2.608743926,39.27555492,-3023853320591361692,"['Socially active', 'Non-smoker', 'Vegan', 'Pet-free', 'Gym rat', 'Bachelors', 'Cocktails']","['Comedy', 'Travel', 'Photography', 'Music', 'Coffee']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
26,Soy de esas personas que dormía con 4 peluches y cada noche los iba rotando para que no se sintiesen solos.||Adoro hacer cosas nuevas; aprender y curiosear; visitar y pasear por lugares bonitos; tomar un vinito o una cerve en una terracita… Me encanta que me hablen sobre temas que no conozco (sin paternalismos). Me emociono muy fácilmente. Soy mu’ sentía y sensiblona.,['NotSpecified'],,Luna De Diseño,Rojuu; Steve Lean,['NotSpecified'],|Socially active|Aries|Beer|Vegan|Dog,|90s Kid|Travel|Movies|Exhibition|Bar Hopping,7,2,-2.608743926,39.27555492,8896517241391090678,"['Socially active', 'Aries', 'Beer', 'Vegan', 'Dog']","['90s Kid', 'Travel', 'Movies', 'Exhibition', 'Bar Hopping']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
20,❤️‍🔥 interés mutuo,['NotSpecified'],Washington College,7 Lágrimas - Remix,Soge Culebra; Mora; GARABATTO,['NotSpecified'],|Libra|B time texter|Socially active|Occasionally|All the drinks|Carnivore|Dog|Life of the party|No mask & no distance|Non-smoker,|Instagram|Photography|Cooking|Dancing|Music,11,2,-2.608743926,39.27555492,3879504999222887183,"['Libra', 'B time texter', 'Socially active', 'Occasionally', 'All the drinks', 'Carnivore', 'Dog', 'Life of the party', 'No mask & no distance', 'Non-smoker']","['Instagram', 'Photography', 'Cooking', 'Dancing', 'Music']",993a9e17b1ebd3413b5f54923d5141a750a3604f7a69fc8ba4e50eee7da7ba00
20,✨Abierto a todo; me encanta conocer gente nueva y me apunto a cualquier plan✨||~ Estudiante de filología inglesa📚🇬🇧|~ Cantante🎶; 🎼Tenor; |y con muchas pasiones descubiertas y por descubrir||Abstenerse escocidos que inciten al odio😽 |~ Insta ->  (Roca es seudónimo; no me deja cambiarlo),['NotSpecified'],Also went to Universidad de Castilla-La Mancha,B; Blonde and Beautiful,Queen Latifah,['NotSpecified'],|Gemini|Better in person|Socially active|All the drinks|In College,|Tea|Disney|Movies|Broadway|Singing,7,2,-2.608743926,39.27555492,2799225806761910739,"['Gemini', 'Better in person', 'Socially active', 'All the drinks', 'In College']","['Tea', 'Disney', 'Movies', 'Broadway', 'Singing']",993a9e17b1ebd3413b5f54923d5141a750a3604f7a69fc8ba4e50eee7da7ba00
22,Más no siempre es mejor; tengo tantas opciones que me quede en la paradoja de Realmente deseo esto?! Me gustaría conocer a alguien aventurero que se ame a el mismo y a los animales; me gustan los cactus y los libros :),['NotSpecified'],Universidad Europea de Madrid,Tranz,Gorillaz,['NotSpecified'],|Omnivore|Non-smoker|Pisces|All the drinks|All the pets|In College|Phone caller|Occasionally,|Wine|Writing|Outdoors|Dancing|Environmentalism,5,2,-2.608743926,39.27555492,-1889820118407361247,"['Omnivore', 'Non-smoker', 'Pisces', 'All the drinks', 'All the pets', 'In College', 'Phone caller', 'Occasionally']","['Wine', 'Writing', 'Outdoors', 'Dancing', 'Environmentalism']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
27,Solo pido sinceridad; lealtad y buenos momentos. Si no eres una persona estable en todos los sentidos entonces no me interesas.,['Autónomo at Lexperience'],Instituto Universitario Tecnologico Del Oeste,Brindis - Live Version,Thalia,['Man'],|Gemini|Better in person|Socially active|Occasionally|All the drinks|Flexitarian|Pet-free|Bachelors|Smoker when drinking,|Reading|Investing|Walking|Road Trips|Picnicking,9,2,-2.608743926,39.27555492,2622110530055575259,"['Gemini', 'Better in person', 'Socially active', 'Occasionally', 'All the drinks', 'Flexitarian', 'Pet-free', 'Bachelors', 'Smoker when drinking']","['Reading', 'Investing', 'Walking', 'Road Trips', 'Picnicking']",b9a134488dbd8c1bebdc9593983cf3fdddc20f6259a018b2fe63a9f711023f44
21,🧁|| 🇨🇴|| 🏍,['NotSpecified'],,,,['Woman'],|Leo,,11,2,-2.608743926,39.27555492,8265051372330440436,['Leo'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
32,📸,['NotSpecified'],,,,['Man'],|Pisces|B time texter|Cat|Socially active|Occasionally|Non-smoker|Beer|Carnivore|In College,,7,2,-2.608743926,39.27555492,4747036964157324787,"['Pisces', 'B time texter', 'Cat', 'Socially active', 'Occasionally', 'Non-smoker', 'Beer', 'Carnivore', 'In College']",[],993a9e17b1ebd3413b5f54923d5141a750a3604f7a69fc8ba4e50eee7da7ba00
18,Artista desorientado; nervioso y con aires a niño pequeño; eso sí; yo no miento.|INFP|Mmm.. me descargué esta app por aburrimiento; lo admito. Tímido y mido uno cincuenta y poco; dibujo; bailo; canto; me gusta el teatro y hacer deporte. En el veranito me he sacado el título de tatuador también de paso. |Soy todo un reto.. te atreves? |También podéis escribirme por insta;) |Actualmente vivo en un constante y lo que surja,['NotSpecified'],ea Pedro Almodóvar,Torna a casa,Måneskin,['Man'],|Cancer|B time texter|Socially active|Occasionally|All the drinks|Dog|Social smoker,|Photography|Tattoos|Music|Art|Sports,11,2,-2.608743926,39.27555492,-2425236458823417514,"['Cancer', 'B time texter', 'Socially active', 'Occasionally', 'All the drinks', 'Dog', 'Social smoker']","['Photography', 'Tattoos', 'Music', 'Art', 'Sports']",46016acb91fcf82286224dbecb55f0f40ecbfd70eb3ef3742ad243af744b840e
27,Busco amistad y lo que surja... |🤗🤗||,['NotSpecified'],Universidad Nacional de Jaén,,,['NotSpecified'],|Taurus|Better in person|Socially active|Occasionally|Wine|Flexitarian|Dog|Smoker,|Netflix|Disney,10,2,-2.608743926,39.27555492,-5478133089607476152,"['Taurus', 'Better in person', 'Socially active', 'Occasionally', 'Wine', 'Flexitarian', 'Dog', 'Smoker']","['Netflix', 'Disney']",49c3f5024c61979c4c55a0cf9a87bb51b3d570de2c9d7569e6702a4693a242e7
19,|Soy una chica trans.,['NotSpecified'],,Sunydeis,Yung Beef,['NotSpecified'],|Taurus,,6,2,-2.608743926,39.27555492,3593880978820476019,['Taurus'],[],993a9e17b1ebd3413b5f54923d5141a750a3604f7a69fc8ba4e50eee7da7ba00
19,soy el arquitecto de mi propia desdicha,['NotSpecified'],,LA COMBI VERSACE (feat. Tokischa),ROSALÍA; Tokischa,['NotSpecified'],|Better in person|Omnivore|Socially active|Non-smoker|Wine,|Travel|Photography|Shopping|Outdoors,7,2,-2.608743926,39.27555492,-556701341896286553,"['Better in person', 'Omnivore', 'Socially active', 'Non-smoker', 'Wine']","['Travel', 'Photography', 'Shopping', 'Outdoors']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
24,Busco conocer gente; hablar; tomar algo..,['NotSpecified'],UCLM,,,['NotSpecified'],|Leo|Better in person|Occasionally|Non-smoker|Cocktails|Pet-free|In Grad School,|Outdoors|Road Trips|Netflix|Travel,4,2,-2.608743926,39.27555492,7103666810654071914,"['Leo', 'Better in person', 'Occasionally', 'Non-smoker', 'Cocktails', 'Pet-free', 'In Grad School']","['Outdoors', 'Road Trips', 'Netflix', 'Travel']",993a9e17b1ebd3413b5f54923d5141a750a3604f7a69fc8ba4e50eee7da7ba00
21,🦻🏼||Insta:,['NotSpecified'],,,,['NotSpecified'],|Better in person|Socially active|Occasionally|All the drinks|Pet-free|Mask up,|Netflix|Movies|Coffee|Foodie Tour,6,2,-2.608743926,39.27555492,1182195987403451303,"['Better in person', 'Socially active', 'Occasionally', 'All the drinks', 'Pet-free', 'Mask up']","['Netflix', 'Movies', 'Coffee', 'Foodie Tour']",993a9e17b1ebd3413b5f54923d5141a750a3604f7a69fc8ba4e50eee7da7ba00
19,Las gafas de noche son la ostia 🙃,['Camarera'],,Me Siento Bendecido,Maka,['NotSpecified'],|Aquarius|Better in person|Socially active|Occasionally|Beer|Dog|Smoker,|Festivals|Instagram|Tattoos|Fashion|Reggaeton,5,2,-2.608743926,39.27555492,-7966841572855734685,"['Aquarius', 'Better in person', 'Socially active', 'Occasionally', 'Beer', 'Dog', 'Smoker']","['Festivals', 'Instagram', 'Tattoos', 'Fashion', 'Reggaeton']",d4cd96bfd863265f34de671df6c71aa3de4b805d93fa4f51a323a113694a1cb6
29,Si te gustan las chicas malas; yo soy mala en todo,['NotSpecified'],Facultad Ciudad Real,,,['NotSpecified'],,|Nature|Working out|Disney|Cooking|Running,7,2,-2.608743926,39.27555492,5408597464178293305,[],"['Nature', 'Working out', 'Disney', 'Cooking', 'Running']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
26,Musica electrónica y deporte de montaña|Enfermero,['NotSpecified'],Universidad Rey Juan Carlos,A Fuego y Sangre,La Sra. Tomasa,['NotSpecified'],|Capricorn|Better in person|Omnivore|All the drinks|Smoker|Dog,|Nature|Music|Running|Environmentalism|Hiking,10,2,-2.608743926,39.27555492,-7747226101839337581,"['Capricorn', 'Better in person', 'Omnivore', 'All the drinks', 'Smoker', 'Dog']","['Nature', 'Music', 'Running', 'Environmentalism', 'Hiking']",429825b8fd5c42261a92bb9bd9472bf6babc4f4634eab45a733f6a3346f53fb0
23,Aún aprendo 💜,['NotSpecified'],University of Castilla-La Mancha Universidad de Castilla-La Mancha,National Anthem,Lana Del Rey,['NotSpecified'],|Aquarius|Dog|In College|Smoker|Better in person|Omnivore|Occasionally|Socially active|Wine,|Museum|Art|Travel|Shopping|Coffee,8,2,-2.608743926,39.27555492,-6412754584061221502,"['Aquarius', 'Dog', 'In College', 'Smoker', 'Better in person', 'Omnivore', 'Occasionally', 'Socially active', 'Wine']","['Museum', 'Art', 'Travel', 'Shopping', 'Coffee']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
40,Adictivo 😁😁😁😁,['NotSpecified'],GOTHAM,,,['NotSpecified'],|Virgo|B time texter|All the pets|Smoker,|Camping|Shopping|Travel|Gardening,4,2,-2.608743926,39.27555492,6471282113218828203,"['Virgo', 'B time texter', 'All the pets', 'Smoker']","['Camping', 'Shopping', 'Travel', 'Gardening']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
23,encantada con la vida y con las personas con buenas vibras 💗 |tú las tienes?|,['Profesora'],,De Norte A Sur,Pilar Moxó,['Woman'],|Gemini|Better in person|Occasionally|Beer|Carnivore|Pet-free|Influencer status|Bachelors|Social smoker,|Travel|Music|Festivals|Concerts|Party Animal,6,2,-2.608743926,39.27555492,3955251867209469538,"['Gemini', 'Better in person', 'Occasionally', 'Beer', 'Carnivore', 'Pet-free', 'Influencer status', 'Bachelors', 'Social smoker']","['Travel', 'Music', 'Festivals', 'Concerts', 'Party Animal']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
